# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T15:49:28
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.5 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-713.44319728	-0.07821940
-713.41020408	-0.08003327
-713.37721088	-0.08045408
-713.34421769	-0.07986841
-713.31122449	-0.07831309
-713.27823129	-0.07596958
-713.24523810	-0.07274100
-713.21224490	-0.06876221
-713.17925170	-0.06411424
-713.14625850	-0.05884234
-713.11326531	-0.05324547
-713.08027211	-0.04707742
-713.04727891	-0.04038669
-713.01428571	-0.03308843
-712.98129252	-0.02517596
-712.94829932	-0.01679352
-712.91530612	-0.00838765
-712.88231293	-0.00008696
-712.84931973	0.00751228
-712.81632653	0.01417390
-712.78333333	0.01993038
-712.75034014	0.02448834
-712.71734694	0.02805722
-712.68435374	0.03073135
-712.65136054	0.03245586
-712.61836735	0.03351365
-712.58537415	0.03425831
-712.55238095	0.03475776
-712.51938776	0.03536116
-712.48639456	0.03600173
-712.45340136	0.03682736
-712.42040816	0.03793468
-712.38741497	0.03932028
-712.35442177	0.04117586
-712.32142857	0.04340105
-712.28843537	0.04621665
-712.25544218	0.04940776
-712.22244898	0.05333180
-712.18945578	0.05779510
-712.15646259	0.06285026
-712.12346939	0.06840186
-712.09047619	0.07388203
-712.05748299	0.07882787
-712.02448980	0.08240527
-711.99149660	0.08366315
-711.95850340	0.08195431
-711.92551020	0.07686940
-711.89251701	0.06849055
-711.85952381	0.05706346
-711.82653061	0.04337971
-711.79353741	0.02782748
-711.76054422	0.01137792
-711.72755102	-0.00552077
-711.69455782	-0.02202748
-711.66156463	-0.03766596
-711.62857143	-0.05187114
-711.59557823	-0.06437218
-711.56258503	-0.07487359
-711.52959184	-0.08347657
-711.49659864	-0.09012775
-711.46360544	-0.09484165
-711.43061224	-0.09785386
-711.39761905	-0.09899336
-711.36462585	-0.09837442
-711.33163265	-0.09565168
-711.29863946	-0.09095793
-711.26564626	-0.08438706
-711.23265306	-0.07620585
-711.19965986	-0.06689311
-711.16666667	-0.05694045
-711.13367347	-0.04705207
-711.10068027	-0.03743557
-711.06768707	-0.02842924
-711.03469388	-0.02035306
-711.00170068	-0.01279961
