# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -730.00000000 ps, Average over 3000 waveforms. Timestamp: 2025-12-02T15:11:28
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-703.03630363	0.00903892
-703.00330033	0.01309192
-702.97029703	0.01241143
-702.93729373	0.00795500
-702.90429043	0.00097152
-702.87128713	-0.00714648
-702.83828383	-0.01515458
-702.80528053	-0.02179693
-702.77227723	-0.02583660
-702.73927393	-0.02645610
-702.70627063	-0.02322766
-702.67326733	-0.01656563
-702.64026403	-0.00797496
-702.60726073	0.00063847
-702.57425743	0.00756745
-702.54125413	0.01187060
-702.50825083	0.01342016
-702.47524752	0.01242746
-702.44224422	0.00968937
-702.40924092	0.00629902
-702.37623762	0.00307884
-702.34323432	0.00070411
-702.31023102	-0.00026336
-702.27722772	-0.00003196
-702.24422442	0.00095659
-702.21122112	0.00214720
-702.17821782	0.00290280
-702.14521452	0.00287760
-702.11221122	0.00243740
-702.07920792	0.00221964
-702.04620462	0.00304958
-702.01320132	0.00567897
-701.98019802	0.01002057
-701.94719472	0.01530150
-701.91419142	0.02029573
-701.88118812	0.02359484
-701.84818482	0.02434605
-701.81518152	0.02188492
-701.78217822	0.01603673
-701.74917492	0.00687615
-701.71617162	-0.00490981
-701.68316832	-0.01788411
-701.65016502	-0.02990502
-701.61716172	-0.03876391
-701.58415842	-0.04288626
-701.55115512	-0.04192098
-701.51815182	-0.03674337
-701.48514851	-0.02893908
-701.45214521	-0.02023854
-701.41914191	-0.01195505
-701.38613861	-0.00461330
-701.35313531	0.00135272
-701.32013201	0.00542378
-701.28712871	0.00752330
-701.25412541	0.00765662
-701.22112211	0.00573807
-701.18811881	0.00181837
-701.15511551	-0.00354633
-701.12211221	-0.00984911
-701.08910891	-0.01619994
-701.05610561	-0.02151653
-701.02310231	-0.02454783
-700.99009901	-0.02446730
-700.95709571	-0.02064848
-700.92409241	-0.01328670
-700.89108911	-0.00339110
-700.85808581	0.00724056
-700.82508251	0.01666180
-700.79207921	0.02323528
-700.75907591	0.02607626
-700.72607261	0.02537476
-700.69306931	0.02183542
-700.66006601	0.01680038
-700.62706271	0.01107888
-700.59405941	0.00518761
-700.56105611	-0.00044494
-700.52805281	-0.00545476
-700.49504950	-0.00971605
-700.46204620	-0.01327273
-700.42904290	-0.01598202
-700.39603960	-0.01768664
-700.36303630	-0.01822681
-700.33003300	-0.01690534
-700.29702970	-0.01289373
-700.26402640	-0.00594183
-700.23102310	0.00331383
-700.19801980	0.01390169
-700.16501650	0.02464682
-700.13201320	0.03394516
-700.09900990	0.04073112
-700.06600660	0.04428204
-700.03300330	0.04394623
-700.00000000	0.03919047
-699.96699670	0.03007267
-699.93399340	0.01745997
-699.90099010	0.00286972
-699.86798680	-0.01224010
-699.83498350	-0.02589113
-699.80198020	-0.03658308
-699.76897690	-0.04358610
-699.73597360	-0.04621273
-699.70297030	-0.04405216
-699.66996700	-0.03712780
-699.63696370	-0.02578548
-699.60396040	-0.01113895
-699.57095710	0.00472464
-699.53795380	0.01913651
-699.50495050	0.02960738
-699.47194719	0.03428082
-699.43894389	0.03239696
-699.40594059	0.02482955
-699.37293729	0.01357716
-699.33993399	0.00096673
-699.30693069	-0.01100533
-699.27392739	-0.02105516
-699.24092409	-0.02856927
-699.20792079	-0.03360592
-699.17491749	-0.03643604
-699.14191419	-0.03741885
-699.10891089	-0.03679635
-699.07590759	-0.03477437
-699.04290429	-0.03148484
-699.00990099	-0.02673869
-698.97689769	-0.02054036
-698.94389439	-0.01331144
-698.91089109	-0.00576616
-698.87788779	0.00109900
-698.84488449	0.00593857
-698.81188119	0.00765049
-698.77887789	0.00612416
-698.74587459	0.00204296
-698.71287129	-0.00319179
-698.67986799	-0.00756914
-698.64686469	-0.00909610
-698.61386139	-0.00646978
-698.58085809	0.00063222
-698.54785479	0.01116035
-698.51485149	0.02323391
-698.48184818	0.03474216
-698.44884488	0.04368372
-698.41584158	0.04859619
-698.38283828	0.04910729
-698.34983498	0.04508804
-698.31683168	0.03701687
-698.28382838	0.02574368
-698.25082508	0.01232826
-698.21782178	-0.00212828
-698.18481848	-0.01632325
-698.15181518	-0.02874126
-698.11881188	-0.03765695
-698.08580858	-0.04158559
-698.05280528	-0.03939000
-698.01980198	-0.03083154
-697.98679868	-0.01698570
-697.95379538	-0.00013674
-697.92079208	0.01658836
-697.88778878	0.03008426
-697.85478548	0.03783327
-697.82178218	0.03837970
-697.78877888	0.03175655
-697.75577558	0.01930422
-697.72277228	0.00321920
-697.68976898	-0.01381762
-697.65676568	-0.02930567
-697.62376238	-0.04122150
-697.59075908	-0.04853996
-697.55775578	-0.05128394
-697.52475248	-0.05025356
-697.49174917	-0.04655721
-697.45874587	-0.04133207
-697.42574257	-0.03523289
-697.39273927	-0.02880778
-697.35973597	-0.02220100
-697.32673267	-0.01547603
-697.29372937	-0.00860505
-697.26072607	-0.00145755
-697.22772277	0.00550747
-697.19471947	0.01196119
-697.16171617	0.01793146
-697.12871287	0.02301392
-697.09570957	0.02658173
