# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T16:03:36
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.2 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-706.31666667	-0.02389858
-706.28367347	-0.02498218
-706.25068027	-0.02569418
-706.21768707	-0.02613615
-706.18469388	-0.02613381
-706.15170068	-0.02578636
-706.11870748	-0.02506867
-706.08571429	-0.02402491
-706.05272109	-0.02267508
-706.01972789	-0.02096331
-705.98673469	-0.01906079
-705.95374150	-0.01686404
-705.92074830	-0.01453120
-705.88775510	-0.01202855
-705.85476190	-0.00944777
-705.82176871	-0.00668440
-705.78877551	-0.00398262
-705.75578231	-0.00112513
-705.72278912	0.00168036
-705.68979592	0.00450668
-705.65680272	0.00736064
-705.62380952	0.01011535
-705.59081633	0.01297155
-705.55782313	0.01582910
-705.52482993	0.01846763
-705.49183673	0.02115135
-705.45884354	0.02381150
-705.42585034	0.02624711
-705.39285714	0.02856072
-705.35986395	0.03078073
-705.32687075	0.03269114
-705.29387755	0.03433221
-705.26088435	0.03564342
-705.22789116	0.03668087
-705.19489796	0.03709957
-705.16190476	0.03715192
-705.12891156	0.03673912
-705.09591837	0.03565980
-705.06292517	0.03402467
-705.02993197	0.03183635
-704.99693878	0.02902702
-704.96394558	0.02564412
-704.93095238	0.02174656
-704.89795918	0.01731038
-704.86496599	0.01235764
-704.83197279	0.00717297
-704.79897959	0.00165784
-704.76598639	-0.00403560
-704.73299320	-0.00973857
-704.70000000	-0.01544854
-704.66700680	-0.02091675
-704.63401361	-0.02606818
-704.60102041	-0.03077998
-704.56802721	-0.03502901
-704.53503401	-0.03854639
-704.50204082	-0.04133460
-704.46904762	-0.04344959
-704.43605442	-0.04462047
-704.40306122	-0.04504754
-704.37006803	-0.04454785
-704.33707483	-0.04330767
-704.30408163	-0.04127766
-704.27108844	-0.03847172
-704.23809524	-0.03519529
-704.20510204	-0.03134610
-704.17210884	-0.02696167
-704.13911565	-0.02227775
-704.10612245	-0.01749902
-704.07312925	-0.01238359
-704.04013605	-0.00741197
-704.00714286	-0.00234724
-703.97414966	0.00256090
-703.94115646	0.00724500
-703.90816327	0.01174083
-703.87517007	0.01598649
-703.84217687	0.01993502
-703.80918367	0.02346135
-703.77619048	0.02673682
-703.74319728	0.02953156
-703.71020408	0.03203862
-703.67721088	0.03412250
-703.64421769	0.03571188
-703.61122449	0.03693758
-703.57823129	0.03762742
-703.54523810	0.03782523
-703.51224490	0.03761879
-703.47925170	0.03668499
-703.44625850	0.03530131
-703.41326531	0.03328022
-703.38027211	0.03064709
-703.34727891	0.02754406
-703.31428571	0.02369557
-703.28129252	0.01942208
-703.24829932	0.01462152
-703.21530612	0.00935160
-703.18231293	0.00378013
-703.14931973	-0.00212106
-703.11632653	-0.00814899
-703.08333333	-0.01418579
-703.05034014	-0.02025292
-703.01734694	-0.02602143
-702.98435374	-0.03151608
-702.95136054	-0.03648611
-702.91836735	-0.04099028
-702.88537415	-0.04485409
-702.85238095	-0.04793640
-702.81938776	-0.05025605
-702.78639456	-0.05175651
-702.75340136	-0.05237759
-702.72040816	-0.05217832
-702.68741497	-0.05118478
-702.65442177	-0.04931236
-702.62142857	-0.04683483
-702.58843537	-0.04367225
-702.55544218	-0.03990631
-702.52244898	-0.03578077
-702.48945578	-0.03129381
-702.45646259	-0.02650605
-702.42346939	-0.02174418
-702.39047619	-0.01665404
-702.35748299	-0.01175242
-702.32448980	-0.00710559
-702.29149660	-0.00250397
-702.25850340	0.00179923
-702.22551020	0.00569123
-702.19251701	0.00928992
-702.15952381	0.01252350
-702.12653061	0.01539586
-702.09353741	0.01780924
-702.06054422	0.01995960
-702.02755102	0.02171076
-701.99455782	0.02303434
-701.96156463	0.02428868
-701.92857143	0.02515178
-701.89557823	0.02581874
-701.86258503	0.02632524
-701.82959184	0.02658843
-701.79659864	0.02681139
-701.76360544	0.02690099
-701.73061224	0.02677976
-701.69761905	0.02665321
-701.66462585	0.02639562
-701.63163265	0.02598316
-701.59863946	0.02546938
