# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T13:37:41
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-709.07590759	0.00616643
-709.04290429	0.00668245
-709.00990099	0.00687978
-708.97689769	0.00688411
-708.94389439	0.00671247
-708.91089109	0.00620839
-708.87788779	0.00566930
-708.84488449	0.00507371
-708.81188119	0.00443591
-708.77887789	0.00387727
-708.74587459	0.00332355
-708.71287129	0.00274762
-708.67986799	0.00220125
-708.64686469	0.00167547
-708.61386139	0.00113063
-708.58085809	0.00068087
-708.54785479	0.00026037
-708.51485149	-0.00012164
-708.48184818	-0.00049100
-708.44884488	-0.00087346
-708.41584158	-0.00109129
-708.38283828	-0.00136192
-708.34983498	-0.00152427
-708.31683168	-0.00143410
-708.28382838	-0.00137679
-708.25082508	-0.00107747
-708.21782178	-0.00077503
-708.18481848	-0.00035011
-708.15181518	0.00008758
-708.11881188	0.00053405
-708.08580858	0.00113536
-708.05280528	0.00167029
-708.01980198	0.00229621
-707.98679868	0.00286278
-707.95379538	0.00325741
-707.92079208	0.00356984
-707.88778878	0.00364378
-707.85478548	0.00360969
-707.82178218	0.00354654
-707.78877888	0.00343580
-707.75577558	0.00331197
-707.72277228	0.00333166
-707.68976898	0.00346663
-707.65676568	0.00359794
-707.62376238	0.00399482
-707.59075908	0.00452490
-707.55775578	0.00516135
-707.52475248	0.00613630
-707.49174917	0.00706927
-707.45874587	0.00815462
-707.42574257	0.00917570
-707.39273927	0.00991492
-707.35973597	0.01049659
-707.32673267	0.01077772
-707.29372937	0.01076655
-707.26072607	0.01060480
-707.22772277	0.01027747
-707.19471947	0.00963321
-707.16171617	0.00876129
-707.12871287	0.00776025
-707.09570957	0.00645442
-707.06270627	0.00510596
-707.02970297	0.00376026
-706.99669967	0.00251372
-706.96369637	0.00121747
