# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T14:20:26
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-723.00330033	-0.11796718
-722.97029703	-0.11751391
-722.93729373	-0.11608326
-722.90429043	-0.11379956
-722.87128713	-0.11037198
-722.83828383	-0.10609623
-722.80528053	-0.10077672
-722.77227723	-0.09474420
-722.73927393	-0.08786404
-722.70627063	-0.08037256
-722.67326733	-0.07232153
-722.64026403	-0.06402025
-722.60726073	-0.05543029
-722.57425743	-0.04681950
-722.54125413	-0.03834577
-722.50825083	-0.03003042
-722.47524752	-0.02204439
-722.44224422	-0.01450193
-722.40924092	-0.00743808
-722.37623762	-0.00085077
-722.34323432	0.00522391
-722.31023102	0.01069811
-722.27722772	0.01573676
-722.24422442	0.02033570
-722.21122112	0.02435624
-722.17821782	0.02802181
-722.14521452	0.03109650
-722.11221122	0.03392803
-722.07920792	0.03618320
-722.04620462	0.03826923
-722.01320132	0.03991494
-721.98019802	0.04135363
-721.94719472	0.04260185
-721.91419142	0.04367836
-721.88118812	0.04461413
-721.84818482	0.04547640
-721.81518152	0.04622906
-721.78217822	0.04679381
-721.74917492	0.04735806
-721.71617162	0.04769712
-721.68316832	0.04802331
-721.65016502	0.04821500
-721.61716172	0.04840848
-721.58415842	0.04848568
-721.55115512	0.04840825
-721.51815182	0.04838484
-721.48514851	0.04815249
-721.45214521	0.04787184
-721.41914191	0.04738929
-721.38613861	0.04699436
-721.35313531	0.04634383
-721.32013201	0.04570630
-721.28712871	0.04491389
-721.25412541	0.04407717
-721.22112211	0.04317769
-721.18811881	0.04213768
-721.15511551	0.04097843
-721.12211221	0.03973577
-721.08910891	0.03830391
-721.05610561	0.03685096
-721.02310231	0.03525212
-720.99009901	0.03349513
-720.95709571	0.03179024
-720.92409241	0.02993642
-720.89108911	0.02817867
-720.85808581	0.02642817
-720.82508251	0.02477127
-720.79207921	0.02316917
-720.75907591	0.02165096
-720.72607261	0.02037843
-720.69306931	0.01924425
-720.66006601	0.01837348
-720.62706271	0.01775147
-720.59405941	0.01739730
-720.56105611	0.01739496
-720.52805281	0.01775332
-720.49504950	0.01837994
-720.46204620	0.01949550
-720.42904290	0.02097347
-720.39603960	0.02295653
-720.36303630	0.02526036
-720.33003300	0.02809737
-720.29702970	0.03128791
-720.26402640	0.03511949
-720.23102310	0.03922006
-720.19801980	0.04386122
-720.16501650	0.04887621
-720.13201320	0.05425514
-720.09900990	0.06010698
-720.06600660	0.06630110
-720.03300330	0.07279231
-720.00000000	0.07973796
-719.96699670	0.08685908
-719.93399340	0.09416875
-719.90099010	0.10175531
-719.86798680	0.10932280
-719.83498350	0.11706967
