# Frequency(Hz) Real(n) Imag(n)
2.390846928405603516e+12 1.995162346359586003e+00 -1.009362336606009145e-02
2.392426087539292969e+12 1.995057294635886436e+00 -9.876305466508932332e-03
2.394005246672981934e+12 1.995004727177384307e+00 -9.643585247993996523e-03
2.395584405806671387e+12 1.995003866943058757e+00 -9.409156860741145142e-03
2.397163564940360840e+12 1.995051059734617382e+00 -9.184594170166343607e-03
2.398742724074050293e+12 1.995141055323162771e+00 -8.979219726539221236e-03
2.400321883207739258e+12 1.995267911322188947e+00 -8.800531353222144568e-03
2.401901042341428711e+12 1.995425353372456190e+00 -8.654875147052661088e-03
2.403480201475118164e+12 1.995606570858526885e+00 -8.548041499245958089e-03
2.405059360608807129e+12 1.995803562902184636e+00 -8.485460265997364984e-03
2.406638519742496582e+12 1.996006342460064920e+00 -8.471707906980471825e-03
2.408217678876186035e+12 1.996202546450314808e+00 -8.509248123442419987e-03
2.409796838009875000e+12 1.996378054605151053e+00 -8.596808398149219377e-03
2.411375997143564453e+12 1.996518756465262223e+00 -8.728279992565953285e-03
2.412955156277253906e+12 1.996612780918044505e+00 -8.892896997094428685e-03
2.414534315410942871e+12 1.996652154380276878e+00 -9.076592582337545886e-03
2.416113474544632324e+12 1.996633418875044530e+00 -9.263719338273478793e-03
2.417692633678321777e+12 1.996557526600446275e+00 -9.438450595903436977e-03
2.419271792812010742e+12 1.996429550187127422e+00 -9.585777194277158783e-03
2.420850951945700195e+12 1.996258444917809127e+00 -9.692398820974777382e-03
2.422430111079389648e+12 1.996056713222500001e+00 -9.747776744013716618e-03
2.424009270213079102e+12 1.995839645441872312e+00 -9.745325051884162759e-03
2.425588429346768066e+12 1.995623924034124252e+00 -9.683401512114052020e-03
2.427167588480457520e+12 1.995425713841370241e+00 -9.565627586036717575e-03
2.428746747614146973e+12 1.995258715473772870e+00 -9.400241998315418332e-03
2.430325906747835938e+12 1.995132781052096238e+00 -9.198598235862030098e-03
2.431905065881525391e+12 1.995053477263747821e+00 -8.973293891850636986e-03
2.433484225015214844e+12 1.995022575595992054e+00 -8.736528802110442651e-03
2.435063384148903809e+12 1.995039115933969098e+00 -8.499105480628219370e-03
2.436642543282593262e+12 1.995100581325908840e+00 -8.270180388850743511e-03
2.438221702416282715e+12 1.995203803553341926e+00 -8.057632101396327434e-03
2.439800861549971680e+12 1.995345362150794832e+00 -7.868795297463542990e-03
2.441380020683661133e+12 1.995521351626037276e+00 -7.711262027325330344e-03
2.442959179817350586e+12 1.995726486623025764e+00 -7.593381610132531913e-03
2.444538338951040039e+12 1.995952716480817513e+00 -7.523977780362441602e-03
2.446117498084729004e+12 1.996187961619236395e+00 -7.510835581929807721e-03
2.447696657218418457e+12 1.996416068652194564e+00 -7.558090068980059459e-03
2.449275816352107910e+12 1.996618806884510988e+00 -7.663770930571953133e-03
2.450854975485796875e+12 1.996779229987164284e+00 -7.819209188322250731e-03
2.452434134619486328e+12 1.996884452481322292e+00 -8.010660371275913835e-03
2.454013293753175781e+12 1.996926615493088253e+00 -8.221721841763321784e-03
2.455592452886864746e+12 1.996902551349175825e+00 -8.435050887939754202e-03
2.457171612020554199e+12 1.996813341535379038e+00 -8.633120924036468205e-03
2.458750771154243652e+12 1.996664432822844004e+00 -8.798684432365925373e-03
2.460329930287932617e+12 1.996466160594654315e+00 -8.915728641244945532e-03
2.461909089421622070e+12 1.996233969128553110e+00 -8.971279641191393789e-03
2.463488248555311523e+12 1.995987506876308437e+00 -8.957712692637238849e-03
2.465067407689000977e+12 1.995748239023921400e+00 -8.874589191104190200e-03
2.466646566822689941e+12 1.995536116838869223e+00 -8.728947305723050096e-03
2.468225725956379395e+12 1.995366563596572718e+00 -8.533669122640419324e-03
2.469804885090068848e+12 1.995248948431482816e+00 -8.304591919314218557e-03
2.471384044223757812e+12 1.995186877251612367e+00 -8.057609690735953109e-03
2.472963203357447266e+12 1.995179739421208520e+00 -7.806771234692084886e-03
2.474542362491136719e+12 1.995224593974716187e+00 -7.563698016724331764e-03
2.476121521624825684e+12 1.995317650320909353e+00 -7.338078140099439477e-03
2.477700680758515137e+12 1.995454939765973545e+00 -7.138761772136926857e-03
2.479279839892204590e+12 1.995632017688790061e+00 -6.974953919031461058e-03
2.480858999025893555e+12 1.995842686275970168e+00 -6.856940456647617026e-03
2.482438158159583008e+12 1.996077032334650614e+00 -6.795621143013998167e-03
2.484017317293272461e+12 1.996319793149007316e+00 -6.800212548740304855e-03
2.485596476426961914e+12 1.996550771284963055e+00 -6.874552687409511177e-03
2.487175635560650879e+12 1.996748202864922606e+00 -7.014240010933245340e-03
2.488754794694340332e+12 1.996893338559048825e+00 -7.206918516383021937e-03
2.490333953828029785e+12 1.996973255788960344e+00 -7.435240674779523135e-03
2.491913112961718750e+12 1.996981045266495558e+00 -7.679918804889398175e-03
2.493492272095408203e+12 1.996914872618260395e+00 -7.921284348269309883e-03
2.495071431229097656e+12 1.996777492931301357e+00 -8.139724927772828272e-03
2.496650590362786621e+12 1.996576636551940176e+00 -8.316150368863567746e-03
2.498229749496476074e+12 1.996325690330120972e+00 -8.433355369010261601e-03
2.499808908630165527e+12 1.996043642276996932e+00 -8.478389712844617773e-03
2.501388067763854492e+12 1.995753432752979117e+00 -8.445163489478385230e-03
2.502967226897543945e+12 1.995478698771618209e+00 -8.335966340338646363e-03
2.504546386031233398e+12 1.995239982438401949e+00 -8.160890430958798666e-03
2.506125545164922363e+12 1.995051950738096158e+00 -7.935259001378666341e-03
2.507704704298611816e+12 1.994922601318387612e+00 -7.676232221033110932e-03
2.509283863432301270e+12 1.994854322773279787e+00 -7.399979332655904664e-03
2.510863022565990723e+12 1.994845917051872641e+00 -7.120210071340674768e-03
2.512442181699679688e+12 1.994894623662772704e+00 -6.848099092805198275e-03
2.514021340833369141e+12 1.994997525726147858e+00 -6.593211414743168491e-03
2.515600499967058594e+12 1.995152041806597110e+00 -6.364971610258595910e-03
2.517179659100747559e+12 1.995355311288494971e+00 -6.174254437109887896e-03
2.518758818234437012e+12 1.995602258302923593e+00 -6.034500472057418262e-03
2.520337977368126465e+12 1.995882415820183775e+00 -5.961228524780594687e-03
2.521917136501815430e+12 1.996176906516792915e+00 -5.968510741445060518e-03
2.523496295635504883e+12 1.996458826312422774e+00 -6.062711468605838303e-03
2.525075454769194336e+12 1.996699058104238755e+00 -6.237725357050176271e-03
2.526654613902883301e+12 1.996873860359874353e+00 -6.476216466057740061e-03
2.528233773036572754e+12 1.996968453349503347e+00 -6.755130617735275941e-03
2.529812932170262207e+12 1.996976102261519337e+00 -7.050220841864168059e-03
2.531392091303951660e+12 1.996896181812615634e+00 -7.337615786331040668e-03
2.532971250437640625e+12 1.996733564208559741e+00 -7.593939660341999034e-03
2.534550409571330078e+12 1.996499312958206929e+00 -7.796958284982294374e-03
2.536129568705019531e+12 1.996211387671529724e+00 -7.927693966448001034e-03
2.537708727838708496e+12 1.995893860016207277e+00 -7.973620650994366760e-03
2.539287886972397949e+12 1.995573903523266912e+00 -7.931434435184080839e-03
2.540867046106087402e+12 1.995277280282437893e+00 -7.807693216564293506e-03
2.542446205239776367e+12 1.995024201633368799e+00 -7.616709989916657479e-03
2.544025364373465820e+12 1.994827269507984946e+00 -7.376691981148871674e-03
2.545604523507155273e+12 1.994691900874952184e+00 -7.105912194134764506e-03
2.547183682640844238e+12 1.994618388819267896e+00 -6.820243941233898252e-03
2.548762841774533691e+12 1.994604379063648514e+00 -6.532391109155076710e-03
2.550342000908223145e+12 1.994646888276043972e+00 -6.252442830827014374e-03
2.551921160041912598e+12 1.994743485108390946e+00 -5.989211514740833651e-03
2.553500319175601562e+12 1.994892512154980535e+00 -5.751949180754337837e-03
2.555079478309291016e+12 1.995092175646837607e+00 -5.552138127998255956e-03
2.556658637442980469e+12 1.995338142172590867e+00 -5.404793720088937013e-03
2.558237796576669434e+12 1.995619532949019836e+00 -5.327889173048230842e-03
2.559816955710358887e+12 1.995914981445031877e+00 -5.337842153353776486e-03
2.561396114844048340e+12 1.996193257968555068e+00 -5.441293578834192207e-03
2.562975273977737305e+12 1.996421272686575987e+00 -5.629218599561746673e-03
2.564554433111426758e+12 1.996573837520612127e+00 -5.879446748207717115e-03
2.566133592245116211e+12 1.996637389795909545e+00 -6.164234688128866595e-03
2.567712751378805176e+12 1.996608165027705883e+00 -6.455717339603087544e-03
2.569291910512494629e+12 1.996489734733883248e+00 -6.727665733537136275e-03
2.570871069646184082e+12 1.996292177971586090e+00 -6.956004152379001784e-03
2.572450228779873535e+12 1.996032170878155210e+00 -7.120151608163534200e-03
2.574029387913562500e+12 1.995732363556810496e+00 -7.205510869314288996e-03
2.575608547047251953e+12 1.995418960172169243e+00 -7.205998588347082776e-03
2.577187706180941406e+12 1.995117755215900957e+00 -7.125011771789284062e-03
2.578766865314630371e+12 1.994850116904658410e+00 -6.973961800918868428e-03
2.580346024448319824e+12 1.994630574965697400e+00 -6.768940199895716499e-03
2.581925183582009277e+12 1.994466683228292014e+00 -6.527032554511227186e-03
2.583504342715698242e+12 1.994360623918624675e+00 -6.263637624804297560e-03
2.585083501849387695e+12 1.994311481202454717e+00 -5.991312748717374063e-03
2.586662660983077148e+12 1.994317300709953722e+00 -5.719937251604616073e-03
2.588241820116766113e+12 1.994376507445990265e+00 -5.457724252744581075e-03
2.589820979250455566e+12 1.994488570656103521e+00 -5.212710816976871310e-03
2.591400138384145020e+12 1.994653829654726040e+00 -4.994551899430931495e-03
2.592979297517833984e+12 1.994872136757705361e+00 -4.816466219174091352e-03
2.594558456651523438e+12 1.995139609859682306e+00 -4.696665124000626648e-03
2.596137615785212891e+12 1.995443169633167813e+00 -4.657164143060895690e-03
2.597716774918902344e+12 1.995755570134074786e+00 -4.716791267457161145e-03
2.599295934052591309e+12 1.996038107587065902e+00 -4.879591999598427432e-03
2.600875093186280762e+12 1.996253499886829097e+00 -5.129113194055801191e-03
2.602454252319970215e+12 1.996377729445328653e+00 -5.435294020453196664e-03
2.604033411453659180e+12 1.996401574228112263e+00 -5.765156171934424610e-03
2.605612570587348633e+12 1.996326435273356292e+00 -6.088267529797384420e-03
2.607191729721038086e+12 1.996161107726011297e+00 -6.377807562136930848e-03
2.608770888854727051e+12 1.995920676009516281e+00 -6.611004133472348811e-03
2.610350047988416504e+12 1.995625880027125376e+00 -6.770598469311768335e-03
2.611929207122105957e+12 1.995301393614263397e+00 -6.846877559638677758e-03
2.613508366255794922e+12 1.994972669737879345e+00 -6.838895756042812774e-03
2.615087525389484375e+12 1.994662281350825905e+00 -6.753809202436561812e-03
2.616666684523173828e+12 1.994387198898363023e+00 -6.604361624837303858e-03
2.618245843656863281e+12 1.994157912713404590e+00 -6.405577733608918377e-03
2.619825002790552246e+12 1.993979299846007081e+00 -6.171917851319540758e-03
2.621404161924241699e+12 1.993852458837503061e+00 -5.915611322632238940e-03
2.622983321057931152e+12 1.993776685036752427e+00 -5.646211596966189961e-03
2.624562480191620117e+12 1.993751084648383243e+00 -5.371039968678620151e-03
2.626141639325309570e+12 1.993775671385918269e+00 -5.096157040226729530e-03
2.627720798458999023e+12 1.993851965386715053e+00 -4.827666624430996915e-03
2.629299957592687988e+12 1.993983075358446211e+00 -4.573362918525559519e-03
2.630879116726377441e+12 1.994172960318873145e+00 -4.344853122323125670e-03
2.632458275860066895e+12 1.994423971446930732e+00 -4.160045614347027479e-03
2.634037434993755859e+12 1.994731183257356433e+00 -4.044524944062791345e-03
2.635616594127445312e+12 1.995073692321443160e+00 -4.027284649436783763e-03
2.637195753261134766e+12 1.995410596170086981e+00 -4.126456639475000431e-03
2.638774912394824219e+12 1.995693226828672895e+00 -4.334270412349781366e-03
2.640354071528513184e+12 1.995885520494369958e+00 -4.619646153110456427e-03
2.641933230662202637e+12 1.995971468785014524e+00 -4.943650213509883339e-03
2.643512389795892090e+12 1.995950296410680336e+00 -5.269624753610094130e-03
2.645091548929581055e+12 1.995831424802622989e+00 -5.565573342190322827e-03
2.646670708063270508e+12 1.995632624285547552e+00 -5.805006832285821566e-03
2.648249867196959961e+12 1.995378740175623333e+00 -5.969195117241084952e-03
2.649829026330648926e+12 1.995098587022967163e+00 -6.049818080193000019e-03
2.651408185464338379e+12 1.994820034536898490e+00 -6.049721168425936484e-03
2.652987344598027832e+12 1.994565307978206192e+00 -5.980647779049354067e-03
2.654566503731716797e+12 1.994348581567801482e+00 -5.858935404010171683e-03
2.656145662865406250e+12 1.994176369869356868e+00 -5.701241176881636195e-03
2.657724821999095703e+12 1.994049704535259648e+00 -5.521793959830674677e-03
2.659303981132785156e+12 1.993966705583229748e+00 -5.331450132738890790e-03
2.660883140266474121e+12 1.993924650841048196e+00 -5.138037129745766027e-03
2.662462299400163574e+12 1.993921273609363665e+00 -4.947337009635655557e-03
2.664041458533853027e+12 1.993955370229130608e+00 -4.764285487222761316e-03
2.665620617667541992e+12 1.994026852758429946e+00 -4.594224457050479112e-03
2.667199776801231445e+12 1.994136240648251901e+00 -4.444191056224581528e-03
2.668778935934920898e+12 1.994283337089586494e+00 -4.324155971318853139e-03
2.670358095068609863e+12 1.994464646102794836e+00 -4.247666635979347946e-03
2.671937254202299316e+12 1.994669548365906708e+00 -4.230415222897010268e-03
2.673516413335988770e+12 1.994877363998304620e+00 -4.284892907434802861e-03
2.675095572469677734e+12 1.995059873419456675e+00 -4.412457507239679784e-03
2.676674731603367188e+12 1.995190456619950314e+00 -4.599636168549082506e-03
2.678253890737056641e+12 1.995252657900966176e+00 -4.822943181004173997e-03
2.679833049870745605e+12 1.995241834205785159e+00 -5.056890207865064220e-03
2.681412209004435059e+12 1.995162148397336299e+00 -5.278887621261335247e-03
2.682991368138124512e+12 1.995023399872032144e+00 -5.470725896396974076e-03
2.684570527271813965e+12 1.994839084174703903e+00 -5.618847705893336569e-03
2.686149686405502930e+12 1.994625058314061006e+00 -5.714641639510391162e-03
2.687728845539192383e+12 1.994398082187154086e+00 -5.754760268486568305e-03
2.689308004672881836e+12 1.994174085116533268e+00 -5.740996828598183936e-03
2.690887163806570801e+12 1.993966518209447925e+00 -5.679408484255518003e-03
2.692466322940260254e+12 1.993785293387203339e+00 -5.578801637157788755e-03
2.694045482073949707e+12 1.993636578308720431e+00 -5.449031017682210744e-03
2.695624641207638672e+12 1.993523349002257694e+00 -5.299601498910602206e-03
2.697203800341328125e+12 1.993446361330976746e+00 -5.138852268844045293e-03
2.698782959475017578e+12 1.993405181008521154e+00 -4.973745812651562265e-03
2.700362118608706543e+12 1.993399029247275633e+00 -4.810131121369653519e-03
2.701941277742395996e+12 1.993427328461118142e+00 -4.653327706637444376e-03
2.703520436876085449e+12 1.993489886059084837e+00 -4.508926374489696971e-03
2.705099596009774902e+12 1.993586606678264372e+00 -4.383739794716642532e-03
2.706678755143463867e+12 1.993716491684423442e+00 -4.286753327135610185e-03
2.708257914277153320e+12 1.993875600868903586e+00 -4.229569967357692077e-03
2.709837073410842773e+12 1.994054071333773326e+00 -4.225167879376421666e-03
2.711416232544531738e+12 1.994233892970177058e+00 -4.283607920708885908e-03
2.712995391678221191e+12 1.994390919886823044e+00 -4.405715058752679956e-03
2.714574550811910645e+12 1.994502170692064702e+00 -4.579889868524752300e-03
2.716153709945599609e+12 1.994553130857506185e+00 -4.785727107694332655e-03
2.717732869079289062e+12 1.994539638990836306e+00 -5.000810168663013741e-03
2.719312028212978516e+12 1.994465452672205430e+00 -5.205338313038499094e-03
2.720891187346667480e+12 1.994339198781792444e+00 -5.383658809318355755e-03
2.722470346480356934e+12 1.994172333907119121e+00 -5.524342392179820531e-03
2.724049505614046387e+12 1.993977906019516855e+00 -5.620038910021528562e-03
2.725628664747735840e+12 1.993769549190549384e+00 -5.667410461085302213e-03
2.727207823881424805e+12 1.993560427762286258e+00 -5.666965832451676538e-03
2.728786983015114258e+12 1.993362182001714444e+00 -5.622572135813600110e-03
2.730366142148803711e+12 1.993184103773615101e+00 -5.540589902534221248e-03
2.731945301282492676e+12 1.993032750104849704e+00 -5.428782663050484361e-03
2.733524460416182129e+12 1.992912051220407044e+00 -5.295259001058319308e-03
2.735103619549871582e+12 1.992823806039482948e+00 -5.147675440854591541e-03
2.736682778683560547e+12 1.992768371829867435e+00 -4.992815423942059683e-03
2.738261937817250000e+12 1.992745359329791688e+00 -4.836547105338892191e-03
2.739841096950939453e+12 1.992754195166516640e+00 -4.684102747495260885e-03
2.741420256084628418e+12 1.992794452317195431e+00 -4.540615784530604125e-03
2.742999415218317871e+12 1.992865836435665283e+00 -4.411860381110086285e-03
2.744578574352007324e+12 1.992967639302661187e+00 -4.305093402080139436e-03
2.746157733485696777e+12 1.993097385301957569e+00 -4.229688791013267585e-03
2.747736892619385742e+12 1.993248553300616566e+00 -4.196782437688599370e-03
2.749316051753075195e+12 1.993408182452733435e+00 -4.216725430284590237e-03
2.750895210886764648e+12 1.993556817771808820e+00 -4.294129060254897254e-03
2.752474370020453613e+12 1.993673030046404060e+00 -4.423507071500292799e-03
2.754053529154143066e+12 1.993740267350736284e+00 -4.589868426404914402e-03
2.755632688287832520e+12 1.993750673526694550e+00 -4.773871274194167215e-03
2.757211847421521484e+12 1.993704299616289921e+00 -4.956877234494116123e-03
2.758791006555210938e+12 1.993606434415880146e+00 -5.123291587113807527e-03
2.760370165688900391e+12 1.993465448625260539e+00 -5.260901689304209317e-03
2.761949324822589355e+12 1.993291629221186412e+00 -5.360621641521872392e-03
2.763528483956278809e+12 1.993096569686215958e+00 -5.416366842483504550e-03
2.765107643089968262e+12 1.992892635020798942e+00 -5.425156999777554570e-03
2.766686802223657227e+12 1.992692249042446351e+00 -5.387252514110473303e-03
2.768265961357346680e+12 1.992507002292059237e+00 -5.306072554086592799e-03
2.769845120491036133e+12 1.992346762987172504e+00 -5.187740343268310191e-03
2.771424279624725586e+12 1.992219036460932680e+00 -5.040277640918178897e-03
2.773003438758414551e+12 1.992128748700144447e+00 -4.872631824466133049e-03
2.774582597892104004e+12 1.992078480823058939e+00 -4.693787410318599890e-03
2.776161757025793457e+12 1.992069040435641147e+00 -4.512177014889384892e-03
2.777740916159482422e+12 1.992100178299218260e+00 -4.335516333739541407e-03
2.779320075293171875e+12 1.992171234773301602e+00 -4.171107067256765548e-03
2.780899234426861328e+12 1.992281470709185154e+00 -4.026600886856760743e-03
2.782478393560550293e+12 1.992429734656785634e+00 -3.911136386794756767e-03
2.784057552694239746e+12 1.992612949701439762e+00 -3.836467546389213910e-03
2.785636711827929199e+12 1.992823005998120012e+00 -3.816924552815370488e-03
2.787215870961618164e+12 1.993043048315355836e+00 -3.866088906507135579e-03
2.788795030095307617e+12 1.993247237524112148e+00 -3.989434072498662491e-03
2.790374189228997070e+12 1.993407937676030972e+00 -4.178091038799572159e-03
2.791953348362686523e+12 1.993505832795399835e+00 -4.411069504940997102e-03
2.793532507496375488e+12 1.993533884694009162e+00 -4.663747009753083095e-03
2.795111666630064941e+12 1.993494469556635007e+00 -4.914372261131755293e-03
2.796690825763754395e+12 1.993395129993348558e+00 -5.145940738878463511e-03
2.798269984897443359e+12 1.993245944387781687e+00 -5.345700838638505099e-03
2.799849144031132812e+12 1.993058420385414253e+00 -5.504385420169709449e-03
2.801428303164822266e+12 1.992845032251354898e+00 -5.615874195976635827e-03
2.803007462298511230e+12 1.992618774080330057e+00 -5.677220198112134519e-03
2.804586621432200684e+12 1.992392481701947604e+00 -5.688731136244665545e-03
2.806165780565890137e+12 1.992177972750774906e+00 -5.653815627463908491e-03
2.807744939699579102e+12 1.991985226452924973e+00 -5.578458761845452724e-03
2.809324098833268555e+12 1.991821847720665284e+00 -5.470389852450401914e-03
2.810903257966958008e+12 1.991692953568259483e+00 -5.338150385295959040e-03
2.812482417100647461e+12 1.991601461025072961e+00 -5.190302207788196308e-03
2.814061576234336426e+12 1.991548632549541731e+00 -5.034948255445099996e-03
2.815640735368025879e+12 1.991534687661196124e+00 -4.879634798304575971e-03
2.817219894501715332e+12 1.991559296527382950e+00 -4.731624034709639923e-03
2.818799053635404297e+12 1.991621778420504363e+00 -4.598481576201173329e-03
2.820378212769093750e+12 1.991720789196546049e+00 -4.488868902922496344e-03
2.821957371902783203e+12 1.991853210496859372e+00 -4.413257812748962172e-03
2.823536531036472168e+12 1.992012037541151859e+00 -4.383861590998149038e-03
2.825115690170161621e+12 1.992183800136798633e+00 -4.412560952786999738e-03
2.826694849303851074e+12 1.992347705998326779e+00 -4.506129456530659841e-03
2.828274008437540039e+12 1.992479288415555772e+00 -4.661006939293208841e-03
2.829853167571229492e+12 1.992557590686053315e+00 -4.862356810885579139e-03
2.831432326704918945e+12 1.992570508854468070e+00 -5.088565564284500825e-03
2.833011485838608398e+12 1.992515330156634734e+00 -5.316910084496214925e-03
2.834590644972297363e+12 1.992396601657676625e+00 -5.526900611766065279e-03
2.836169804105986816e+12 1.992224055792861659e+00 -5.701522563808676496e-03
2.837748963239676270e+12 1.992011271246658000e+00 -5.827845154098130857e-03
2.839328122373365234e+12 1.991774524793696655e+00 -5.897727311660596813e-03
2.840907281507054688e+12 1.991531271450712293e+00 -5.908469466757209666e-03
2.842486440640744141e+12 1.991298198290110788e+00 -5.862891398008001839e-03
2.844065599774433105e+12 1.991089300485265667e+00 -5.768481649783279049e-03
2.845644758908122559e+12 1.990914591744067597e+00 -5.635734238023330962e-03
2.847223918041812012e+12 1.990779811431189872e+00 -5.476197069172975863e-03
2.848803077175500977e+12 1.990687050432782046e+00 -5.300834153429635244e-03
2.850382236309190430e+12 1.990635900919575318e+00 -5.119068981203450143e-03
2.851961395442879883e+12 1.990624684628671703e+00 -4.938555580197873975e-03
2.853540554576568848e+12 1.990651451793084226e+00 -4.765518611557979442e-03
2.855119713710258301e+12 1.990714607038057693e+00 -4.605464084010234618e-03
2.856698872843947754e+12 1.990813096167044050e+00 -4.464120097489877523e-03
2.858278031977637207e+12 1.990946042207198508e+00 -4.348514628674026404e-03
2.859857191111326172e+12 1.991111577744982153e+00 -4.268004295979977228e-03
2.861436350245015625e+12 1.991304550497799308e+00 -4.234663601181151357e-03
2.863015509378705078e+12 1.991513313309314359e+00 -4.261722236357459552e-03
2.864594668512394043e+12 1.991717627838740734e+00 -4.358717790981492778e-03
2.866173827646083496e+12 1.991891353937942810e+00 -4.524910719444177887e-03
2.867752986779772949e+12 1.992010329483341113e+00 -4.746601637633613043e-03
2.869332145913461914e+12 1.992059422592716178e+00 -5.001351068994791017e-03
2.870911305047151367e+12 1.992033933043759086e+00 -5.264608973866926819e-03
2.872490464180840820e+12 1.991937313342852178e+00 -5.513799869378661726e-03
2.874069623314529785e+12 1.991778843256263754e+00 -5.729718850851653854e-03
2.875648782448219238e+12 1.991572331371143090e+00 -5.897154964861775484e-03
2.877227941581908691e+12 1.991335134471344803e+00 -6.005819768141179918e-03
2.878807100715598145e+12 1.991086634390192955e+00 -6.051442978449107953e-03
2.880386259849287109e+12 1.990845954942230822e+00 -6.036289406368221429e-03
2.881965418982976562e+12 1.990629451379394066e+00 -5.968472931466894775e-03
2.883544578116666016e+12 1.990448848893054734e+00 -5.860077730704716346e-03
2.885123737250354980e+12 1.990310633825793429e+00 -5.724739305271822100e-03
2.886702896384044434e+12 1.990216676935591789e+00 -5.575527507393122570e-03
2.888282055517733887e+12 1.990165576152502780e+00 -5.423673849302822897e-03
2.889861214651422852e+12 1.990154102815560488e+00 -5.278220967639460012e-03
2.891440373785112305e+12 1.990178323090924017e+00 -5.146359063642464218e-03
2.893019532918801758e+12 1.990234208824294804e+00 -5.034133383361121157e-03
2.894598692052490723e+12 1.990317696211380660e+00 -4.947256852076104688e-03
2.896177851186180176e+12 1.990424182147223275e+00 -4.891801717092787369e-03
2.897757010319869629e+12 1.990547458054250152e+00 -4.874475487402903269e-03
2.899336169453559082e+12 1.990678247732821982e+00 -4.902012243470788531e-03
2.900915328587248047e+12 1.990803031120421007e+00 -4.979178697899233098e-03
2.902494487720937500e+12 1.990904492770292800e+00 -5.105571421555684178e-03
2.904073646854626953e+12 1.990964623001943545e+00 -5.272870650767320054e-03
2.905652805988315918e+12 1.990969453421537860e+00 -5.464831127233319222e-03
2.907231965122005371e+12 1.990912715049606874e+00 -5.660364875664412702e-03
2.908811124255694824e+12 1.990796846274323961e+00 -5.837745601353190421e-03
2.910390283389383789e+12 1.990631951448726511e+00 -5.978109188996763232e-03
2.911969442523073242e+12 1.990433807502583585e+00 -6.067856630072977243e-03
2.913548601656762695e+12 1.990221368195183915e+00 -6.100127975440738058e-03
2.915127760790451660e+12 1.990013914294978870e+00 -6.075257125810622043e-03
2.916706919924141113e+12 1.989828263061256930e+00 -5.999976116133668401e-03
2.918286079057830566e+12 1.989676718235912967e+00 -5.885463981851954407e-03
2.919865238191520020e+12 1.989566289006918565e+00 -5.744828711618544907e-03
2.921444397325208984e+12 1.989499199172090727e+00 -5.590824773986972918e-03
2.923023556458898438e+12 1.989474223468689518e+00 -5.434390893813779815e-03
2.924602715592587891e+12 1.989488223150702950e+00 -5.284150934163880410e-03
2.926181874726276855e+12 1.989537406864249069e+00 -5.146664490113025264e-03
2.927761033859966309e+12 1.989618112847594711e+00 -5.027093080873956676e-03
2.929340192993655762e+12 1.989727105134300844e+00 -4.930011495129218643e-03
2.930919352127344727e+12 1.989861434303242138e+00 -4.860209182240329481e-03
2.932498511261034180e+12 1.990017864748226506e+00 -4.823383940320458314e-03
2.934077670394723633e+12 1.990191794748903176e+00 -4.826560510274881081e-03
2.935656829528412598e+12 1.990375633377607700e+00 -4.877838064836739936e-03
2.937235988662102051e+12 1.990556993749862613e+00 -4.984802134955978667e-03
2.938815147795791504e+12 1.990717936978338098e+00 -5.151171166383149841e-03
2.940394306929480469e+12 1.990837032466515666e+00 -5.372713287868226099e-03
2.941973466063169922e+12 1.990894441310568919e+00 -5.635252777988343335e-03
2.943552625196859375e+12 1.990877272575067858e+00 -5.916677381783517521e-03
2.945131784330548828e+12 1.990782231578494210e+00 -6.191464824764359928e-03
2.946710943464237793e+12 1.990615434434616970e+00 -6.435003288272283552e-03
2.948290102597927246e+12 1.990390885731081028e+00 -6.626714431446401737e-03
2.949869261731616699e+12 1.990128400632534600e+00 -6.752338275788745230e-03
2.951448420865305664e+12 1.989850895771405614e+00 -6.805522119118134240e-03
2.953027579998995117e+12 1.989581093053940375e+00 -6.788268817016954171e-03
2.954606739132684570e+12 1.989338287054551513e+00 -6.709823853081248179e-03
2.956185898266373535e+12 1.989136108351232446e+00 -6.584201999057148237e-03
2.957765057400062988e+12 1.988981860699299720e+00 -6.427179289169348934e-03
2.959344216533752441e+12 1.988877326009973467e+00 -6.253710847440048688e-03
2.960923375667441406e+12 1.988820416623851672e+00 -6.076373413648546336e-03
2.962502534801130859e+12 1.988806952203930667e+00 -5.904907747744251971e-03
2.964081693934820312e+12 1.988832058146907888e+00 -5.746567736806134502e-03
2.965660853068509766e+12 1.988890991239866679e+00 -5.606876568333799514e-03
2.967240012202198730e+12 1.988979417930387461e+00 -5.490470212653266423e-03
2.968819171335888184e+12 1.989093248647277878e+00 -5.401839913549530588e-03
2.970398330469577637e+12 1.989228108288079389e+00 -5.345866744647868006e-03
2.971977489603266602e+12 1.989378476820052644e+00 -5.328024799722458175e-03
2.973556648736956055e+12 1.989536567673948930e+00 -5.354016929017915184e-03
2.975135807870645508e+12 1.989691252307560498e+00 -5.428497714602559428e-03
2.976714967004334473e+12 1.989827809081193610e+00 -5.552730505228014452e-03
2.978294126138023926e+12 1.989929530386171708e+00 -5.721859308445693612e-03
2.979873285271713379e+12 1.989981388355333447e+00 -5.923519140411710390e-03
2.981452444405402344e+12 1.989974193510048561e+00 -6.139243608142311640e-03
2.983031603539091797e+12 1.989907013969822280e+00 -6.348189808513637726e-03
2.984610762672781250e+12 1.989787010221582886e+00 -6.531269188979295023e-03
