# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-06T11:57:35
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-720.79207921	-0.01968677
-720.75907591	-0.02551315
-720.72607261	-0.03029885
-720.69306931	-0.03529373
-720.66006601	-0.04054555
-720.62706271	-0.04630139
-720.59405941	-0.05167609
-720.56105611	-0.05618759
-720.52805281	-0.05939082
-720.49504950	-0.06054953
-720.46204620	-0.05958217
-720.42904290	-0.05679706
-720.39603960	-0.05315704
-720.36303630	-0.04926611
-720.33003300	-0.04534428
-720.29702970	-0.04102042
-720.26402640	-0.03656698
-720.23102310	-0.03258172
-720.19801980	-0.03071147
-720.16501650	-0.03090301
-720.13201320	-0.03250996
-720.09900990	-0.03336153
-720.06600660	-0.03139658
-720.03300330	-0.02498423
-720.00000000	-0.01491577
-719.96699670	-0.00186596
-719.93399340	0.01245508
-719.90099010	0.02679202
-719.86798680	0.03986004
-719.83498350	0.05094708
-719.80198020	0.05982926
-719.76897690	0.06609337
-719.73597360	0.06967134
-719.70297030	0.07022246
-719.66996700	0.06773186
-719.63696370	0.06259858
-719.60396040	0.05436663
-719.57095710	0.04315105
-719.53795380	0.02902575
-719.50495050	0.01262419
-719.47194719	-0.00496248
-719.43894389	-0.02206094
-719.40594059	-0.03660965
-719.37293729	-0.04724855
-719.33993399	-0.05294645
-719.30693069	-0.05399258
-719.27392739	-0.05044738
-719.24092409	-0.04398564
-719.20792079	-0.03539156
-719.17491749	-0.02590230
-719.14191419	-0.01677819
-719.10891089	-0.00897727
-719.07590759	-0.00423522
-719.04290429	-0.00318457
-719.00990099	-0.00600857
-718.97689769	-0.01160011
-718.94389439	-0.01833938
-718.91089109	-0.02516569
-718.87788779	-0.03095825
-718.84488449	-0.03515044
-718.81188119	-0.03780395
-718.77887789	-0.03808862
-718.74587459	-0.03606023
-718.71287129	-0.03195557
-718.67986799	-0.02613287
-718.64686469	-0.01956399
-718.61386139	-0.01320387
-718.58085809	-0.00761612
-718.54785479	-0.00359868
-718.51485149	-0.00064578
-718.48184818	0.00154963
-718.44884488	0.00341236
-718.41584158	0.00491892
-718.38283828	0.00593252
-718.34983498	0.00645608
-718.31683168	0.00633444
-718.28382838	0.00599206
-718.25082508	0.00505809
-718.21782178	0.00338025
-718.18481848	0.00045685
-718.15181518	-0.00376908
-718.11881188	-0.00850978
-718.08580858	-0.01229298
-718.05280528	-0.01375947
-718.01980198	-0.01201305
-717.98679868	-0.00755914
-717.95379538	-0.00185000
-717.92079208	0.00317770
-717.88778878	0.00530086
-717.85478548	0.00344413
-717.82178218	-0.00228241
-717.78877888	-0.01094118
-717.75577558	-0.02106829
-717.72277228	-0.03070072
-717.68976898	-0.03903593
-717.65676568	-0.04512821
-717.62376238	-0.04871865
-717.59075908	-0.05018222
-717.55775578	-0.04945344
-717.52475248	-0.04742926
-717.49174917	-0.04431132
-717.45874587	-0.04083270
-717.42574257	-0.03731337
-717.39273927	-0.03401343
-717.35973597	-0.03106770
-717.32673267	-0.02856087
-717.29372937	-0.02659506
-717.26072607	-0.02492826
-717.22772277	-0.02381186
-717.19471947	-0.02342323
-717.16171617	-0.02418482
-717.12871287	-0.02649704
-717.09570957	-0.02967445
-717.06270627	-0.03283055
-717.02970297	-0.03389939
-716.99669967	-0.03163085
-716.96369637	-0.02542963
-716.93069307	-0.01627197
-716.89768977	-0.00589893
-716.86468647	0.00329972
-716.83168317	0.00948714
-716.79867987	0.01231245
-716.76567657	0.01232214
-716.73267327	0.01106991
-716.69966997	0.00963935
-716.66666667	0.00844968
-716.63366337	0.00757859
-716.60066007	0.00682819
-716.56765677	0.00613240
-716.53465347	0.00582748
-716.50165017	0.00640869
-716.46864686	0.00808867
-716.43564356	0.01115172
-716.40264026	0.01490333
-716.36963696	0.01882194
-716.33663366	0.02205283
-716.30363036	0.02432198
-716.27062706	0.02574551
-716.23762376	0.02682246
-716.20462046	0.02816203
-716.17161716	0.03019652
-716.13861386	0.03222484
-716.10561056	0.03401026
-716.07260726	0.03454656
-716.03960396	0.03265902
-716.00660066	0.02789689
-715.97359736	0.02038486
-715.94059406	0.01034929
-715.90759076	-0.00093077
-715.87458746	-0.01232556
-715.84158416	-0.02232374
-715.80858086	-0.03032629
-715.77557756	-0.03578391
-715.74257426	-0.03915734
-715.70957096	-0.04121907
-715.67656766	-0.04286612
-715.64356436	-0.04509186
-715.61056106	-0.04851265
-715.57755776	-0.05361267
-715.54455446	-0.06054940
-715.51155116	-0.06900196
-715.47854785	-0.07745466
-715.44554455	-0.08412226
-715.41254125	-0.08738512
-715.37953795	-0.08559181
-715.34653465	-0.07863247
-715.31353135	-0.06765665
-715.28052805	-0.05403899
-715.24752475	-0.03923585
-715.21452145	-0.02527448
-715.18151815	-0.01219693
-715.14851485	-0.00024412
-715.11551155	0.01108977
-715.08250825	0.02207871
-715.04950495	0.03276993
-715.01650165	0.04257376
-714.98349835	0.05063378
-714.95049505	0.05608616
-714.91749175	0.05854712
-714.88448845	0.05795366
-714.85148515	0.05474919
-714.81848185	0.04957932
-714.78547855	0.04314715
-714.75247525	0.03679714
-714.71947195	0.03149849
-714.68646865	0.02828032
-714.65346535	0.02778591
-714.62046205	0.02998778
-714.58745875	0.03419519
-714.55445545	0.03918975
-714.52145215	0.04402729
-714.48844884	0.04786080
-714.45544554	0.05074199
-714.42244224	0.05268234
-714.38943894	0.05373255
-714.35643564	0.05389470
-714.32343234	0.05344103
-714.29042904	0.05173355
-714.25742574	0.04858288
-714.22442244	0.04324287
-714.19141914	0.03503852
-714.15841584	0.02455679
-714.12541254	0.01236293
-714.09240924	0.00026363
-714.05940594	-0.01043167
-714.02640264	-0.01856595
-713.99339934	-0.02343066
-713.96039604	-0.02568096
-713.92739274	-0.02614150
-713.89438944	-0.02542990
-713.86138614	-0.02455463
-713.82838284	-0.02397055
-713.79537954	-0.02402887
-713.76237624	-0.02456605
-713.72937294	-0.02547522
-713.69636964	-0.02643771
-713.66336634	-0.02686417
-713.63036304	-0.02641062
-713.59735974	-0.02498759
-713.56435644	-0.02326606
-713.53135314	-0.02185413
-713.49834983	-0.02112852
-713.46534653	-0.02101608
-713.43234323	-0.02109559
-713.39933993	-0.02075942
-713.36633663	-0.01980018
-713.33333333	-0.01823045
-713.30033003	-0.01614333
-713.26732673	-0.01375518
-713.23432343	-0.01098277
-713.20132013	-0.00786679
-713.16831683	-0.00410390
-713.13531353	-0.00049595
-713.10231023	0.00222064
-713.06930693	0.00309881
-713.03630363	0.00152332
-713.00330033	-0.00206102
-712.97029703	-0.00711999
-712.93729373	-0.01212540
-712.90429043	-0.01597080
-712.87128713	-0.01785414
-712.83828383	-0.01755850
-712.80528053	-0.01535909
-712.77227723	-0.01148899
-712.73927393	-0.00694693
-712.70627063	-0.00206253
-712.67326733	0.00224312
-712.64026403	0.00535359
-712.60726073	0.00692037
-712.57425743	0.00707973
-712.54125413	0.00618667
-712.50825083	0.00487091
-712.47524752	0.00401717
-712.44224422	0.00378485
-712.40924092	0.00396820
-712.37623762	0.00424925
-712.34323432	0.00405002
-712.31023102	0.00362494
-712.27722772	0.00295774
-712.24422442	0.00218889
-712.21122112	0.00154502
-712.17821782	0.00095069
-712.14521452	0.00067892
-712.11221122	0.00076260
-712.07920792	0.00098226
-712.04620462	0.00177424
-712.01320132	0.00237785
-711.98019802	0.00314831
-711.94719472	0.00413868
-711.91419142	0.00535113
-711.88118812	0.00652282
-711.84818482	0.00754461
-711.81518152	0.00762705
-711.78217822	0.00625017
-711.74917492	0.00350254
-711.71617162	-0.00034354
-711.68316832	-0.00432968
-711.65016502	-0.00748045
-711.61716172	-0.00951822
-711.58415842	-0.01010010
-711.55115512	-0.00943184
-711.51815182	-0.00748440
-711.48514851	-0.00444430
-711.45214521	-0.00025603
-711.41914191	0.00457421
-711.38613861	0.00909731
-711.35313531	0.01318733
-711.32013201	0.01603619
-711.28712871	0.01772832
-711.25412541	0.01859943
-711.22112211	0.01881859
-711.18811881	0.01875123
-711.15511551	0.01808126
-711.12211221	0.01630466
-711.08910891	0.01320948
-711.05610561	0.00852367
-711.02310231	0.00261095
-710.99009901	-0.00367173
-710.95709571	-0.00973794
-710.92409241	-0.01413301
-710.89108911	-0.01667823
-710.85808581	-0.01721412
-710.82508251	-0.01605828
-710.79207921	-0.01293054
-710.75907591	-0.00854786
-710.72607261	-0.00291667
-710.69306931	0.00330689
-710.66006601	0.00932512
-710.62706271	0.01430104
-710.59405941	0.01781209
-710.56105611	0.01913202
-710.52805281	0.01901237
-710.49504950	0.01787587
-710.46204620	0.01640013
-710.42904290	0.01476574
-710.39603960	0.01304341
-710.36303630	0.01074824
-710.33003300	0.00751081
-710.29702970	0.00278835
-710.26402640	-0.00322182
-710.23102310	-0.00966543
-710.19801980	-0.01593397
-710.16501650	-0.02039407
-710.13201320	-0.02178286
-710.09900990	-0.02019772
-710.06600660	-0.01561344
-710.03300330	-0.00964706
-710.00000000	-0.00362435
-709.96699670	0.00137546
